submission_id,Mapping,QUD,RT,Response,age,comments,correctness,education,endTime,expected,experiment_id,gender,handedness,key1,key2,key_pressed,languages,option1,option2,p,picture,q,question,startDate,startTime,technical_issues,timeSpent,trial_number,trial_type
1762,incompatible,NA,413,right,20,"1. zu lange Testphase bei 1 und 3 (nach 3-4 mal hat mans verstanden). Kurze Testphase bei 2 wäre ganz gut, muss erstmal bemerken wo man drücken muss.\n2. sehr lange richtige Phasen bei 1 und 3, Konzentration könnte schon abnehmen und besonders beim letzten, hat man keine Lust mehr und wird schneller mal unkonzentriert.\n3. Bei Triangle/Circle braucht man immer seine Zeit um mit Maus (oder auf Mauspad) zum nächsten Knopf zu wechseln. Daher sobald ein zweites Dreieck hintereinander kommt, klickt man schneller als wenn man mit der Maus wechseln muss. Dies hat aber natürlich weniger mit der Erkennungszeit (was für ein Symbol das ist) an sich zu tun, als mit welche Mausart man benutzt oder wie man die Maus strategisch vorher platziert.\n4. Bei mir hat das erste Bild des Kreises/des Triangles langsam geladen. Kann aber auch am Internet hängen, aber sowas verzögert natürlich auch nochmal die Zeit.",1,Graduated High School,1595690932560,small,165,female,right-handed,q,p,p,german,NA,NA,small,images/stimulus_small.jpg,large,NA,Sat Jul 25 2020 17:08:37 GMT+0200 (Mitteleuropäische Sommerzeit),1595689717920,No,20.244,35,experimental_trials_incompatible
1762,incompatible,NA,512,right,20,"1. zu lange Testphase bei 1 und 3 (nach 3-4 mal hat mans verstanden). Kurze Testphase bei 2 wäre ganz gut, muss erstmal bemerken wo man drücken muss.\n2. sehr lange richtige Phasen bei 1 und 3, Konzentration könnte schon abnehmen und besonders beim letzten, hat man keine Lust mehr und wird schneller mal unkonzentriert.\n3. Bei Triangle/Circle braucht man immer seine Zeit um mit Maus (oder auf Mauspad) zum nächsten Knopf zu wechseln. Daher sobald ein zweites Dreieck hintereinander kommt, klickt man schneller als wenn man mit der Maus wechseln muss. Dies hat aber natürlich weniger mit der Erkennungszeit (was für ein Symbol das ist) an sich zu tun, als mit welche Mausart man benutzt oder wie man die Maus strategisch vorher platziert.\n4. Bei mir hat das erste Bild des Kreises/des Triangles langsam geladen. Kann aber auch am Internet hängen, aber sowas verzögert natürlich auch nochmal die Zeit.",1,Graduated High School,1595690932560,small,165,female,right-handed,q,p,p,german,NA,NA,small,images/stimulus_small.jpg,large,NA,Sat Jul 25 2020 17:08:37 GMT+0200 (Mitteleuropäische Sommerzeit),1595689717920,No,20.244,36,experimental_trials_incompatible
1762,incompatible,NA,341,left,20,"1. zu lange Testphase bei 1 und 3 (nach 3-4 mal hat mans verstanden). Kurze Testphase bei 2 wäre ganz gut, muss erstmal bemerken wo man drücken muss.\n2. sehr lange richtige Phasen bei 1 und 3, Konzentration könnte schon abnehmen und besonders beim letzten, hat man keine Lust mehr und wird schneller mal unkonzentriert.\n3. Bei Triangle/Circle braucht man immer seine Zeit um mit Maus (oder auf Mauspad) zum nächsten Knopf zu wechseln. Daher sobald ein zweites Dreieck hintereinander kommt, klickt man schneller als wenn man mit der Maus wechseln muss. Dies hat aber natürlich weniger mit der Erkennungszeit (was für ein Symbol das ist) an sich zu tun, als mit welche Mausart man benutzt oder wie man die Maus strategisch vorher platziert.\n4. Bei mir hat das erste Bild des Kreises/des Triangles langsam geladen. Kann aber auch am Internet hängen, aber sowas verzögert natürlich auch nochmal die Zeit.",0,Graduated High School,1595690932560,small,165,female,right-handed,q,p,q,german,NA,NA,small,images/stimulus_small.jpg,large,NA,Sat Jul 25 2020 17:08:37 GMT+0200 (Mitteleuropäische Sommerzeit),1595689717920,No,20.244,37,experimental_trials_incompatible
1762,incompatible,NA,584,left,20,"1. zu lange Testphase bei 1 und 3 (nach 3-4 mal hat mans verstanden). Kurze Testphase bei 2 wäre ganz gut, muss erstmal bemerken wo man drücken muss.\n2. sehr lange richtige Phasen bei 1 und 3, Konzentration könnte schon abnehmen und besonders beim letzten, hat man keine Lust mehr und wird schneller mal unkonzentriert.\n3. Bei Triangle/Circle braucht man immer seine Zeit um mit Maus (oder auf Mauspad) zum nächsten Knopf zu wechseln. Daher sobald ein zweites Dreieck hintereinander kommt, klickt man schneller als wenn man mit der Maus wechseln muss. Dies hat aber natürlich weniger mit der Erkennungszeit (was für ein Symbol das ist) an sich zu tun, als mit welche Mausart man benutzt oder wie man die Maus strategisch vorher platziert.\n4. Bei mir hat das erste Bild des Kreises/des Triangles langsam geladen. Kann aber auch am Internet hängen, aber sowas verzögert natürlich auch nochmal die Zeit.",1,Graduated High School,1595690932560,large,165,female,right-handed,q,p,q,german,NA,NA,small,images/stimulus_large.jpg,large,NA,Sat Jul 25 2020 17:08:37 GMT+0200 (Mitteleuropäische Sommerzeit),1595689717920,No,20.244,38,experimental_trials_incompatible
1762,incompatible,NA,449,right,20,"1. zu lange Testphase bei 1 und 3 (nach 3-4 mal hat mans verstanden). Kurze Testphase bei 2 wäre ganz gut, muss erstmal bemerken wo man drücken muss.\n2. sehr lange richtige Phasen bei 1 und 3, Konzentration könnte schon abnehmen und besonders beim letzten, hat man keine Lust mehr und wird schneller mal unkonzentriert.\n3. Bei Triangle/Circle braucht man immer seine Zeit um mit Maus (oder auf Mauspad) zum nächsten Knopf zu wechseln. Daher sobald ein zweites Dreieck hintereinander kommt, klickt man schneller als wenn man mit der Maus wechseln muss. Dies hat aber natürlich weniger mit der Erkennungszeit (was für ein Symbol das ist) an sich zu tun, als mit welche Mausart man benutzt oder wie man die Maus strategisch vorher platziert.\n4. Bei mir hat das erste Bild des Kreises/des Triangles langsam geladen. Kann aber auch am Internet hängen, aber sowas verzögert natürlich auch nochmal die Zeit.",1,Graduated High School,1595690932560,small,165,female,right-handed,q,p,p,german,NA,NA,small,images/stimulus_small.jpg,large,NA,Sat Jul 25 2020 17:08:37 GMT+0200 (Mitteleuropäische Sommerzeit),1595689717920,No,20.244,39,experimental_trials_incompatible
1762,incompatible,NA,429,right,20,"1. zu lange Testphase bei 1 und 3 (nach 3-4 mal hat mans verstanden). Kurze Testphase bei 2 wäre ganz gut, muss erstmal bemerken wo man drücken muss.\n2. sehr lange richtige Phasen bei 1 und 3, Konzentration könnte schon abnehmen und besonders beim letzten, hat man keine Lust mehr und wird schneller mal unkonzentriert.\n3. Bei Triangle/Circle braucht man immer seine Zeit um mit Maus (oder auf Mauspad) zum nächsten Knopf zu wechseln. Daher sobald ein zweites Dreieck hintereinander kommt, klickt man schneller als wenn man mit der Maus wechseln muss. Dies hat aber natürlich weniger mit der Erkennungszeit (was für ein Symbol das ist) an sich zu tun, als mit welche Mausart man benutzt oder wie man die Maus strategisch vorher platziert.\n4. Bei mir hat das erste Bild des Kreises/des Triangles langsam geladen. Kann aber auch am Internet hängen, aber sowas verzögert natürlich auch nochmal die Zeit.",1,Graduated High School,1595690932560,small,165,female,right-handed,q,p,p,german,NA,NA,small,images/stimulus_small.jpg,large,NA,Sat Jul 25 2020 17:08:37 GMT+0200 (Mitteleuropäische Sommerzeit),1595689717920,No,20.244,40,experimental_trials_incompatible
1762,incompatible,NA,386,left,20,"1. zu lange Testphase bei 1 und 3 (nach 3-4 mal hat mans verstanden). Kurze Testphase bei 2 wäre ganz gut, muss erstmal bemerken wo man drücken muss.\n2. sehr lange richtige Phasen bei 1 und 3, Konzentration könnte schon abnehmen und besonders beim letzten, hat man keine Lust mehr und wird schneller mal unkonzentriert.\n3. Bei Triangle/Circle braucht man immer seine Zeit um mit Maus (oder auf Mauspad) zum nächsten Knopf zu wechseln. Daher sobald ein zweites Dreieck hintereinander kommt, klickt man schneller als wenn man mit der Maus wechseln muss. Dies hat aber natürlich weniger mit der Erkennungszeit (was für ein Symbol das ist) an sich zu tun, als mit welche Mausart man benutzt oder wie man die Maus strategisch vorher platziert.\n4. Bei mir hat das erste Bild des Kreises/des Triangles langsam geladen. Kann aber auch am Internet hängen, aber sowas verzögert natürlich auch nochmal die Zeit.",1,Graduated High School,1595690932560,large,165,female,right-handed,q,p,q,german,NA,NA,small,images/stimulus_large.jpg,large,NA,Sat Jul 25 2020 17:08:37 GMT+0200 (Mitteleuropäische Sommerzeit),1595689717920,No,20.244,41,experimental_trials_incompatible
1762,incompatible,NA,434,right,20,"1. zu lange Testphase bei 1 und 3 (nach 3-4 mal hat mans verstanden). Kurze Testphase bei 2 wäre ganz gut, muss erstmal bemerken wo man drücken muss.\n2. sehr lange richtige Phasen bei 1 und 3, Konzentration könnte schon abnehmen und besonders beim letzten, hat man keine Lust mehr und wird schneller mal unkonzentriert.\n3. Bei Triangle/Circle braucht man immer seine Zeit um mit Maus (oder auf Mauspad) zum nächsten Knopf zu wechseln. Daher sobald ein zweites Dreieck hintereinander kommt, klickt man schneller als wenn man mit der Maus wechseln muss. Dies hat aber natürlich weniger mit der Erkennungszeit (was für ein Symbol das ist) an sich zu tun, als mit welche Mausart man benutzt oder wie man die Maus strategisch vorher platziert.\n4. Bei mir hat das erste Bild des Kreises/des Triangles langsam geladen. Kann aber auch am Internet hängen, aber sowas verzögert natürlich auch nochmal die Zeit.",1,Graduated High School,1595690932560,small,165,female,right-handed,q,p,p,german,NA,NA,small,images/stimulus_small.jpg,large,NA,Sat Jul 25 2020 17:08:37 GMT+0200 (Mitteleuropäische Sommerzeit),1595689717920,No,20.244,42,experimental_trials_incompatible
1762,incompatible,NA,521,right,20,"1. zu lange Testphase bei 1 und 3 (nach 3-4 mal hat mans verstanden). Kurze Testphase bei 2 wäre ganz gut, muss erstmal bemerken wo man drücken muss.\n2. sehr lange richtige Phasen bei 1 und 3, Konzentration könnte schon abnehmen und besonders beim letzten, hat man keine Lust mehr und wird schneller mal unkonzentriert.\n3. Bei Triangle/Circle braucht man immer seine Zeit um mit Maus (oder auf Mauspad) zum nächsten Knopf zu wechseln. Daher sobald ein zweites Dreieck hintereinander kommt, klickt man schneller als wenn man mit der Maus wechseln muss. Dies hat aber natürlich weniger mit der Erkennungszeit (was für ein Symbol das ist) an sich zu tun, als mit welche Mausart man benutzt oder wie man die Maus strategisch vorher platziert.\n4. Bei mir hat das erste Bild des Kreises/des Triangles langsam geladen. Kann aber auch am Internet hängen, aber sowas verzögert natürlich auch nochmal die Zeit.",1,Graduated High School,1595690932560,small,165,female,right-handed,q,p,p,german,NA,NA,small,images/stimulus_small.jpg,large,NA,Sat Jul 25 2020 17:08:37 GMT+0200 (Mitteleuropäische Sommerzeit),1595689717920,No,20.244,43,experimental_trials_incompatible
1762,incompatible,NA,516,right,20,"1. zu lange Testphase bei 1 und 3 (nach 3-4 mal hat mans verstanden). Kurze Testphase bei 2 wäre ganz gut, muss erstmal bemerken wo man drücken muss.\n2. sehr lange richtige Phasen bei 1 und 3, Konzentration könnte schon abnehmen und besonders beim letzten, hat man keine Lust mehr und wird schneller mal unkonzentriert.\n3. Bei Triangle/Circle braucht man immer seine Zeit um mit Maus (oder auf Mauspad) zum nächsten Knopf zu wechseln. Daher sobald ein zweites Dreieck hintereinander kommt, klickt man schneller als wenn man mit der Maus wechseln muss. Dies hat aber natürlich weniger mit der Erkennungszeit (was für ein Symbol das ist) an sich zu tun, als mit welche Mausart man benutzt oder wie man die Maus strategisch vorher platziert.\n4. Bei mir hat das erste Bild des Kreises/des Triangles langsam geladen. Kann aber auch am Internet hängen, aber sowas verzögert natürlich auch nochmal die Zeit.",1,Graduated High School,1595690932560,small,165,female,right-handed,q,p,p,german,NA,NA,small,images/stimulus_small.jpg,large,NA,Sat Jul 25 2020 17:08:37 GMT+0200 (Mitteleuropäische Sommerzeit),1595689717920,No,20.244,44,experimental_trials_incompatible
1762,incompatible,NA,402,left,20,"1. zu lange Testphase bei 1 und 3 (nach 3-4 mal hat mans verstanden). Kurze Testphase bei 2 wäre ganz gut, muss erstmal bemerken wo man drücken muss.\n2. sehr lange richtige Phasen bei 1 und 3, Konzentration könnte schon abnehmen und besonders beim letzten, hat man keine Lust mehr und wird schneller mal unkonzentriert.\n3. Bei Triangle/Circle braucht man immer seine Zeit um mit Maus (oder auf Mauspad) zum nächsten Knopf zu wechseln. Daher sobald ein zweites Dreieck hintereinander kommt, klickt man schneller als wenn man mit der Maus wechseln muss. Dies hat aber natürlich weniger mit der Erkennungszeit (was für ein Symbol das ist) an sich zu tun, als mit welche Mausart man benutzt oder wie man die Maus strategisch vorher platziert.\n4. Bei mir hat das erste Bild des Kreises/des Triangles langsam geladen. Kann aber auch am Internet hängen, aber sowas verzögert natürlich auch nochmal die Zeit.",1,Graduated High School,1595690932560,large,165,female,right-handed,q,p,q,german,NA,NA,small,images/stimulus_large.jpg,large,NA,Sat Jul 25 2020 17:08:37 GMT+0200 (Mitteleuropäische Sommerzeit),1595689717920,No,20.244,45,experimental_trials_incompatible
1762,incompatible,NA,408,right,20,"1. zu lange Testphase bei 1 und 3 (nach 3-4 mal hat mans verstanden). Kurze Testphase bei 2 wäre ganz gut, muss erstmal bemerken wo man drücken muss.\n2. sehr lange richtige Phasen bei 1 und 3, Konzentration könnte schon abnehmen und besonders beim letzten, hat man keine Lust mehr und wird schneller mal unkonzentriert.\n3. Bei Triangle/Circle braucht man immer seine Zeit um mit Maus (oder auf Mauspad) zum nächsten Knopf zu wechseln. Daher sobald ein zweites Dreieck hintereinander kommt, klickt man schneller als wenn man mit der Maus wechseln muss. Dies hat aber natürlich weniger mit der Erkennungszeit (was für ein Symbol das ist) an sich zu tun, als mit welche Mausart man benutzt oder wie man die Maus strategisch vorher platziert.\n4. Bei mir hat das erste Bild des Kreises/des Triangles langsam geladen. Kann aber auch am Internet hängen, aber sowas verzögert natürlich auch nochmal die Zeit.",1,Graduated High School,1595690932560,small,165,female,right-handed,q,p,p,german,NA,NA,small,images/stimulus_small.jpg,large,NA,Sat Jul 25 2020 17:08:37 GMT+0200 (Mitteleuropäische Sommerzeit),1595689717920,No,20.244,46,experimental_trials_incompatible
1762,incompatible,NA,478,left,20,"1. zu lange Testphase bei 1 und 3 (nach 3-4 mal hat mans verstanden). Kurze Testphase bei 2 wäre ganz gut, muss erstmal bemerken wo man drücken muss.\n2. sehr lange richtige Phasen bei 1 und 3, Konzentration könnte schon abnehmen und besonders beim letzten, hat man keine Lust mehr und wird schneller mal unkonzentriert.\n3. Bei Triangle/Circle braucht man immer seine Zeit um mit Maus (oder auf Mauspad) zum nächsten Knopf zu wechseln. Daher sobald ein zweites Dreieck hintereinander kommt, klickt man schneller als wenn man mit der Maus wechseln muss. Dies hat aber natürlich weniger mit der Erkennungszeit (was für ein Symbol das ist) an sich zu tun, als mit welche Mausart man benutzt oder wie man die Maus strategisch vorher platziert.\n4. Bei mir hat das erste Bild des Kreises/des Triangles langsam geladen. Kann aber auch am Internet hängen, aber sowas verzögert natürlich auch nochmal die Zeit.",1,Graduated High School,1595690932560,large,165,female,right-handed,q,p,q,german,NA,NA,small,images/stimulus_large.jpg,large,NA,Sat Jul 25 2020 17:08:37 GMT+0200 (Mitteleuropäische Sommerzeit),1595689717920,No,20.244,47,experimental_trials_incompatible
1762,incompatible,NA,549,left,20,"1. zu lange Testphase bei 1 und 3 (nach 3-4 mal hat mans verstanden). Kurze Testphase bei 2 wäre ganz gut, muss erstmal bemerken wo man drücken muss.\n2. sehr lange richtige Phasen bei 1 und 3, Konzentration könnte schon abnehmen und besonders beim letzten, hat man keine Lust mehr und wird schneller mal unkonzentriert.\n3. Bei Triangle/Circle braucht man immer seine Zeit um mit Maus (oder auf Mauspad) zum nächsten Knopf zu wechseln. Daher sobald ein zweites Dreieck hintereinander kommt, klickt man schneller als wenn man mit der Maus wechseln muss. Dies hat aber natürlich weniger mit der Erkennungszeit (was für ein Symbol das ist) an sich zu tun, als mit welche Mausart man benutzt oder wie man die Maus strategisch vorher platziert.\n4. Bei mir hat das erste Bild des Kreises/des Triangles langsam geladen. Kann aber auch am Internet hängen, aber sowas verzögert natürlich auch nochmal die Zeit.",1,Graduated High School,1595690932560,large,165,female,right-handed,q,p,q,german,NA,NA,small,images/stimulus_large.jpg,large,NA,Sat Jul 25 2020 17:08:37 GMT+0200 (Mitteleuropäische Sommerzeit),1595689717920,No,20.244,48,experimental_trials_incompatible
1762,incompatible,NA,467,left,20,"1. zu lange Testphase bei 1 und 3 (nach 3-4 mal hat mans verstanden). Kurze Testphase bei 2 wäre ganz gut, muss erstmal bemerken wo man drücken muss.\n2. sehr lange richtige Phasen bei 1 und 3, Konzentration könnte schon abnehmen und besonders beim letzten, hat man keine Lust mehr und wird schneller mal unkonzentriert.\n3. Bei Triangle/Circle braucht man immer seine Zeit um mit Maus (oder auf Mauspad) zum nächsten Knopf zu wechseln. Daher sobald ein zweites Dreieck hintereinander kommt, klickt man schneller als wenn man mit der Maus wechseln muss. Dies hat aber natürlich weniger mit der Erkennungszeit (was für ein Symbol das ist) an sich zu tun, als mit welche Mausart man benutzt oder wie man die Maus strategisch vorher platziert.\n4. Bei mir hat das erste Bild des Kreises/des Triangles langsam geladen. Kann aber auch am Internet hängen, aber sowas verzögert natürlich auch nochmal die Zeit.",1,Graduated High School,1595690932560,large,165,female,right-handed,q,p,q,german,NA,NA,small,images/stimulus_large.jpg,large,NA,Sat Jul 25 2020 17:08:37 GMT+0200 (Mitteleuropäische Sommerzeit),1595689717920,No,20.244,49,experimental_trials_incompatible
1762,incompatible,NA,410,right,20,"1. zu lange Testphase bei 1 und 3 (nach 3-4 mal hat mans verstanden). Kurze Testphase bei 2 wäre ganz gut, muss erstmal bemerken wo man drücken muss.\n2. sehr lange richtige Phasen bei 1 und 3, Konzentration könnte schon abnehmen und besonders beim letzten, hat man keine Lust mehr und wird schneller mal unkonzentriert.\n3. Bei Triangle/Circle braucht man immer seine Zeit um mit Maus (oder auf Mauspad) zum nächsten Knopf zu wechseln. Daher sobald ein zweites Dreieck hintereinander kommt, klickt man schneller als wenn man mit der Maus wechseln muss. Dies hat aber natürlich weniger mit der Erkennungszeit (was für ein Symbol das ist) an sich zu tun, als mit welche Mausart man benutzt oder wie man die Maus strategisch vorher platziert.\n4. Bei mir hat das erste Bild des Kreises/des Triangles langsam geladen. Kann aber auch am Internet hängen, aber sowas verzögert natürlich auch nochmal die Zeit.",1,Graduated High School,1595690932560,small,165,female,right-handed,q,p,p,german,NA,NA,small,images/stimulus_small.jpg,large,NA,Sat Jul 25 2020 17:08:37 GMT+0200 (Mitteleuropäische Sommerzeit),1595689717920,No,20.244,50,experimental_trials_incompatible
1762,incompatible,NA,375,left,20,"1. zu lange Testphase bei 1 und 3 (nach 3-4 mal hat mans verstanden). Kurze Testphase bei 2 wäre ganz gut, muss erstmal bemerken wo man drücken muss.\n2. sehr lange richtige Phasen bei 1 und 3, Konzentration könnte schon abnehmen und besonders beim letzten, hat man keine Lust mehr und wird schneller mal unkonzentriert.\n3. Bei Triangle/Circle braucht man immer seine Zeit um mit Maus (oder auf Mauspad) zum nächsten Knopf zu wechseln. Daher sobald ein zweites Dreieck hintereinander kommt, klickt man schneller als wenn man mit der Maus wechseln muss. Dies hat aber natürlich weniger mit der Erkennungszeit (was für ein Symbol das ist) an sich zu tun, als mit welche Mausart man benutzt oder wie man die Maus strategisch vorher platziert.\n4. Bei mir hat das erste Bild des Kreises/des Triangles langsam geladen. Kann aber auch am Internet hängen, aber sowas verzögert natürlich auch nochmal die Zeit.",1,Graduated High School,1595690932560,large,165,female,right-handed,q,p,q,german,NA,NA,small,images/stimulus_large.jpg,large,NA,Sat Jul 25 2020 17:08:37 GMT+0200 (Mitteleuropäische Sommerzeit),1595689717920,No,20.244,51,experimental_trials_incompatible
1762,incompatible,NA,512,right,20,"1. zu lange Testphase bei 1 und 3 (nach 3-4 mal hat mans verstanden). Kurze Testphase bei 2 wäre ganz gut, muss erstmal bemerken wo man drücken muss.\n2. sehr lange richtige Phasen bei 1 und 3, Konzentration könnte schon abnehmen und besonders beim letzten, hat man keine Lust mehr und wird schneller mal unkonzentriert.\n3. Bei Triangle/Circle braucht man immer seine Zeit um mit Maus (oder auf Mauspad) zum nächsten Knopf zu wechseln. Daher sobald ein zweites Dreieck hintereinander kommt, klickt man schneller als wenn man mit der Maus wechseln muss. Dies hat aber natürlich weniger mit der Erkennungszeit (was für ein Symbol das ist) an sich zu tun, als mit welche Mausart man benutzt oder wie man die Maus strategisch vorher platziert.\n4. Bei mir hat das erste Bild des Kreises/des Triangles langsam geladen. Kann aber auch am Internet hängen, aber sowas verzögert natürlich auch nochmal die Zeit.",1,Graduated High School,1595690932560,small,165,female,right-handed,q,p,p,german,NA,NA,small,images/stimulus_small.jpg,large,NA,Sat Jul 25 2020 17:08:37 GMT+0200 (Mitteleuropäische Sommerzeit),1595689717920,No,20.244,52,experimental_trials_incompatible
1762,incompatible,NA,422,right,20,"1. zu lange Testphase bei 1 und 3 (nach 3-4 mal hat mans verstanden). Kurze Testphase bei 2 wäre ganz gut, muss erstmal bemerken wo man drücken muss.\n2. sehr lange richtige Phasen bei 1 und 3, Konzentration könnte schon abnehmen und besonders beim letzten, hat man keine Lust mehr und wird schneller mal unkonzentriert.\n3. Bei Triangle/Circle braucht man immer seine Zeit um mit Maus (oder auf Mauspad) zum nächsten Knopf zu wechseln. Daher sobald ein zweites Dreieck hintereinander kommt, klickt man schneller als wenn man mit der Maus wechseln muss. Dies hat aber natürlich weniger mit der Erkennungszeit (was für ein Symbol das ist) an sich zu tun, als mit welche Mausart man benutzt oder wie man die Maus strategisch vorher platziert.\n4. Bei mir hat das erste Bild des Kreises/des Triangles langsam geladen. Kann aber auch am Internet hängen, aber sowas verzögert natürlich auch nochmal die Zeit.",1,Graduated High School,1595690932560,small,165,female,right-handed,q,p,p,german,NA,NA,small,images/stimulus_small.jpg,large,NA,Sat Jul 25 2020 17:08:37 GMT+0200 (Mitteleuropäische Sommerzeit),1595689717920,No,20.244,53,experimental_trials_incompatible
1762,incompatible,NA,490,right,20,"1. zu lange Testphase bei 1 und 3 (nach 3-4 mal hat mans verstanden). Kurze Testphase bei 2 wäre ganz gut, muss erstmal bemerken wo man drücken muss.\n2. sehr lange richtige Phasen bei 1 und 3, Konzentration könnte schon abnehmen und besonders beim letzten, hat man keine Lust mehr und wird schneller mal unkonzentriert.\n3. Bei Triangle/Circle braucht man immer seine Zeit um mit Maus (oder auf Mauspad) zum nächsten Knopf zu wechseln. Daher sobald ein zweites Dreieck hintereinander kommt, klickt man schneller als wenn man mit der Maus wechseln muss. Dies hat aber natürlich weniger mit der Erkennungszeit (was für ein Symbol das ist) an sich zu tun, als mit welche Mausart man benutzt oder wie man die Maus strategisch vorher platziert.\n4. Bei mir hat das erste Bild des Kreises/des Triangles langsam geladen. Kann aber auch am Internet hängen, aber sowas verzögert natürlich auch nochmal die Zeit.",1,Graduated High School,1595690932560,small,165,female,right-handed,q,p,p,german,NA,NA,small,images/stimulus_small.jpg,large,NA,Sat Jul 25 2020 17:08:37 GMT+0200 (Mitteleuropäische Sommerzeit),1595689717920,No,20.244,54,experimental_trials_incompatible
1762,incompatible,NA,369,left,20,"1. zu lange Testphase bei 1 und 3 (nach 3-4 mal hat mans verstanden). Kurze Testphase bei 2 wäre ganz gut, muss erstmal bemerken wo man drücken muss.\n2. sehr lange richtige Phasen bei 1 und 3, Konzentration könnte schon abnehmen und besonders beim letzten, hat man keine Lust mehr und wird schneller mal unkonzentriert.\n3. Bei Triangle/Circle braucht man immer seine Zeit um mit Maus (oder auf Mauspad) zum nächsten Knopf zu wechseln. Daher sobald ein zweites Dreieck hintereinander kommt, klickt man schneller als wenn man mit der Maus wechseln muss. Dies hat aber natürlich weniger mit der Erkennungszeit (was für ein Symbol das ist) an sich zu tun, als mit welche Mausart man benutzt oder wie man die Maus strategisch vorher platziert.\n4. Bei mir hat das erste Bild des Kreises/des Triangles langsam geladen. Kann aber auch am Internet hängen, aber sowas verzögert natürlich auch nochmal die Zeit.",1,Graduated High School,1595690932560,large,165,female,right-handed,q,p,q,german,NA,NA,small,images/stimulus_large.jpg,large,NA,Sat Jul 25 2020 17:08:37 GMT+0200 (Mitteleuropäische Sommerzeit),1595689717920,No,20.244,55,experimental_trials_incompatible
1762,incompatible,NA,459,right,20,"1. zu lange Testphase bei 1 und 3 (nach 3-4 mal hat mans verstanden). Kurze Testphase bei 2 wäre ganz gut, muss erstmal bemerken wo man drücken muss.\n2. sehr lange richtige Phasen bei 1 und 3, Konzentration könnte schon abnehmen und besonders beim letzten, hat man keine Lust mehr und wird schneller mal unkonzentriert.\n3. Bei Triangle/Circle braucht man immer seine Zeit um mit Maus (oder auf Mauspad) zum nächsten Knopf zu wechseln. Daher sobald ein zweites Dreieck hintereinander kommt, klickt man schneller als wenn man mit der Maus wechseln muss. Dies hat aber natürlich weniger mit der Erkennungszeit (was für ein Symbol das ist) an sich zu tun, als mit welche Mausart man benutzt oder wie man die Maus strategisch vorher platziert.\n4. Bei mir hat das erste Bild des Kreises/des Triangles langsam geladen. Kann aber auch am Internet hängen, aber sowas verzögert natürlich auch nochmal die Zeit.",1,Graduated High School,1595690932560,small,165,female,right-handed,q,p,p,german,NA,NA,small,images/stimulus_small.jpg,large,NA,Sat Jul 25 2020 17:08:37 GMT+0200 (Mitteleuropäische Sommerzeit),1595689717920,No,20.244,56,experimental_trials_incompatible
1762,incompatible,NA,364,left,20,"1. zu lange Testphase bei 1 und 3 (nach 3-4 mal hat mans verstanden). Kurze Testphase bei 2 wäre ganz gut, muss erstmal bemerken wo man drücken muss.\n2. sehr lange richtige Phasen bei 1 und 3, Konzentration könnte schon abnehmen und besonders beim letzten, hat man keine Lust mehr und wird schneller mal unkonzentriert.\n3. Bei Triangle/Circle braucht man immer seine Zeit um mit Maus (oder auf Mauspad) zum nächsten Knopf zu wechseln. Daher sobald ein zweites Dreieck hintereinander kommt, klickt man schneller als wenn man mit der Maus wechseln muss. Dies hat aber natürlich weniger mit der Erkennungszeit (was für ein Symbol das ist) an sich zu tun, als mit welche Mausart man benutzt oder wie man die Maus strategisch vorher platziert.\n4. Bei mir hat das erste Bild des Kreises/des Triangles langsam geladen. Kann aber auch am Internet hängen, aber sowas verzögert natürlich auch nochmal die Zeit.",1,Graduated High School,1595690932560,large,165,female,right-handed,q,p,q,german,NA,NA,small,images/stimulus_large.jpg,large,NA,Sat Jul 25 2020 17:08:37 GMT+0200 (Mitteleuropäische Sommerzeit),1595689717920,No,20.244,57,experimental_trials_incompatible
1762,incompatible,NA,420,left,20,"1. zu lange Testphase bei 1 und 3 (nach 3-4 mal hat mans verstanden). Kurze Testphase bei 2 wäre ganz gut, muss erstmal bemerken wo man drücken muss.\n2. sehr lange richtige Phasen bei 1 und 3, Konzentration könnte schon abnehmen und besonders beim letzten, hat man keine Lust mehr und wird schneller mal unkonzentriert.\n3. Bei Triangle/Circle braucht man immer seine Zeit um mit Maus (oder auf Mauspad) zum nächsten Knopf zu wechseln. Daher sobald ein zweites Dreieck hintereinander kommt, klickt man schneller als wenn man mit der Maus wechseln muss. Dies hat aber natürlich weniger mit der Erkennungszeit (was für ein Symbol das ist) an sich zu tun, als mit welche Mausart man benutzt oder wie man die Maus strategisch vorher platziert.\n4. Bei mir hat das erste Bild des Kreises/des Triangles langsam geladen. Kann aber auch am Internet hängen, aber sowas verzögert natürlich auch nochmal die Zeit.",1,Graduated High School,1595690932560,large,165,female,right-handed,q,p,q,german,NA,NA,small,images/stimulus_large.jpg,large,NA,Sat Jul 25 2020 17:08:37 GMT+0200 (Mitteleuropäische Sommerzeit),1595689717920,No,20.244,58,experimental_trials_incompatible
